problem,arm,point_id,decision,normalized_objectives
dtlz6,random,523,"[0.23355771306347517,0.1443457652909933,0.5254696839035352,0.14578509212060153,0.1283553043611808,0.24909275909823547,0.2831861938581346,0.6872321355221824,0.19319721050339944,0.049566477703576584,0.31357666372732185,0.156281829528938]","[12.16435699022961,3.5628115470348525,3.444139099302982]"
dtlz6,random,524,"[0.21234445847449668,0.14169725339249406,0.13968072861448066,0.17209501641018676,0.02970279294891731,0.030050327734817084,0.39954344462329494,0.89552284353231,0.040145876918414536,0.9994992820134987,0.14170666219768457,0.8773843060464399]","[12.198610113381509,3.531531611517138,3.111506023112468]"
dtlz6,random,525,"[0.20480545343597056,0.19406826103914865,0.03609898733162076,0.07857824108052147,0.5330434669650309,0.4948668524352967,0.3577868223572386,0.17589963361942518,0.8122642864700178,0.18246526319081935,0.17005564352740188,0.5262028990213407]","[12.211978560960937,4.518120205037725,3.068634731940301]"
dtlz6,random,526,"[0.008928827952626839,0.25539645623988994,0.5122192460158934,0.0461247327708203,0.04418081370388871,0.49893314100761343,0.9957074976530175,0.15082498609968953,0.36340124861648704,0.6026433776269938,0.22562132908055432,0.02639241836467099]","[12.241053651713745,5.782428231975375,0.13427191936872943]"
dtlz6,random,527,"[0.27284730615342734,0.11965085348683158,0.1844894361147923,0.47998837865171085,0.24109581009555148,0.5751297262443584,0.09926064458635697,0.3533059721265309,0.5932563073375596,0.1867171582143783,0.507721044523781,0.15652076645846957]","[12.270523357170347,3.1155525538474924,4.090227947732388]"
dtlz6,random,528,"[0.0022890824550686473,0.3011886123775742,0.9224611574188657,0.06188242258305621,0.26845520491363517,0.7705747015162218,0.684343070999306,0.6409384519305135,0.29235522596535457,0.08849325460226443,0.12756896864366218,0.40621544826851597]","[12.275640203259751,6.779708953087655,0.03565509211831803]"
dtlz6,random,529,"[0.0016808861767323435,0.29563029749051406,0.30879987248063023,0.6441641965355654,0.15403815981355096,0.45849626599001525,0.007575844397743725,0.9395212874744063,0.10267215248636374,0.37669808203591726,0.8783219603861236,0.9955513690215273]","[12.305645624539356,6.671691660001932,0.026134017122178357]"
dtlz6,random,530,"[0.12821574025077898,0.25297541946527213,0.9043697519769506,0.0687230552288508,0.8873860175245166,0.00608284285610905,0.5956720049818085,0.9916290374669297,0.30613238685196553,0.15628204810448143,0.265907081684566,0.48288157994996483]","[12.324894602026179,5.755698178565854,1.9637978726773169]"
dtlz6,random,531,"[0.19398138849699087,0.20052169023502875,0.48086197116393015,0.711357049282986,0.4994788895875041,0.5401196791609567,0.6629239570992937,0.15718869898182042,0.028321747574124423,0.09878482956383738,0.1436155686811833,0.5924418550193489]","[12.392898127957908,4.705137803314593,2.9479360067234723]"
dtlz6,random,532,"[0.18022253759400864,0.18443529375166523,0.3499051098467254,0.44188627655019164,0.21803486961762752,0.6974868466588064,0.016641626024474387,0.18318517433781478,0.38958865820571276,0.27594264020822834,0.39639825050815347,0.22551801794096904]","[12.434473752001635,4.4087543174680235,2.7138053519486416]"
dtlz6,random,533,"[0.30237651710767754,0.033783487255945155,0.13533471309764145,0.1681982726649841,0.9372336101044991,0.6268723957412297,0.6250794646110366,0.00940962160632719,0.44166146364343684,0.686743125495789,0.8679847799198638,0.43944833785202375]","[12.446594102828088,1.5826235869245506,4.562272923931065]"
dtlz6,random,534,"[0.3006492493015679,0.008636390457714027,0.02658237907583627,0.22671890345428525,0.636772531775798,0.0783481204488563,0.21154539189381205,0.4064895343992787,0.9391111809146035,0.9092613280148314,0.6828114466596928,0.43852172683284574]","[12.44970251038762,1.140072732482376,4.515619638864072]"
dtlz6,random,535,"[0.25533322088619936,0.08471876412251655,0.729628993569676,0.26901009606721404,0.9773658138874284,0.12891465466236962,0.9754321645444795,0.15651627433960902,0.10949897012282861,0.1089623055071458,0.02264371470890325,0.8549788879823536]","[12.452371808491971,2.523213606205426,3.8098225474335354]"
dtlz6,random,536,"[0.08520197427415421,0.24072908435083884,0.33727592579648824,0.701320960871639,0.1115774082667792,0.0191294225584846,0.7205803951412317,0.236639799080535,0.3902016512265595,0.09296004309438821,0.3805399370577115,0.6177338508529706]","[12.454181567643435,5.561481367164612,1.2985472491994041]"
dtlz6,random,537,"[0.017936549185653017,0.23175113451584928,0.7627255958381881,0.4088758418230013,0.009112720186215895,0.43073662677179236,0.06114444073830294,0.1606524727947487,0.5782691665820966,0.5411337788821273,0.05677563502438987,0.7134630663426192]","[12.491500541003882,5.3966831810052245,0.2711654644655232]"
dtlz6,random,538,"[0.11245213255888442,0.21721272306522066,0.7560250878302655,0.5723121718168528,0.6181165157927491,0.11299774775952787,0.13155971133561062,0.7368364064926554,0.004835386642851214,0.6883373123595313,0.15665801149863978,0.22263948958279112]","[12.509692265600767,5.098014682938445,1.7050331486684458]"
dtlz6,random,539,"[0.2790304753276227,0.030328868595692837,0.06575565484925461,0.1559685903792174,0.3499838186245674,0.3893313971638409,0.08051692393087329,0.6969206606096082,0.13280518259497343,0.8414936011578675,0.6237707747650789,0.8195085291034698]","[12.555323646660055,1.5435126265431474,4.192472555960468]"
dtlz6,random,540,"[0.1685355735519638,0.19959679441296396,0.2354764694267265,0.3292405583653172,0.11392699560575303,0.3532740368871701,0.7300378174121478,0.10131048007986976,0.8245813237482736,0.18208060241666002,0.7480649071612658,0.3262572747866562]","[12.667367560315792,4.783840052559026,2.595665965141022]"
dtlz6,random,541,"[0.1398003794265047,0.15876202475773593,0.028043821777584133,0.10086193190356141,0.9185506962197525,0.0017001042130669886,0.5432302522899604,0.10497691293295419,0.38344629368215444,0.885729592483268,0.9535162441453495,0.85060708169659]","[12.677224114413809,3.991752827772653,2.0976156801620287]"
dtlz6,random,542,"[0.11817861300891175,0.20578424444066357,0.01716431958443909,0.5350056257057324,0.6031521421769568,0.740701953355281,0.022230174878011155,0.8597414635494944,0.06078296097613922,0.8639966239256268,0.6894552810941224,0.32978875792797935]","[12.690347860453024,4.928388211798647,1.80779996175829]"
dtlz6,random,543,"[0.2488896898925318,0.00023332013385735095,0.04825537167001048,0.18214240382017088,0.2743938113871498,0.8077588266785972,0.11880523038863977,0.9783273585353993,0.6204138402169727,0.08346807890389418,0.16871670434951558,0.4624731972382434]","[12.695593817557981,1.0299751373543011,3.712280356436646]"
dtlz6,random,544,"[0.19310486836738194,0.13465652547204499,0.06502306257718637,0.9849650065124265,0.6356471119191442,0.44115158766386775,0.1391395781229562,0.8584612101332586,0.7684852035125871,0.6581630250513695,0.0023260403472180613,0.21646397659411432]","[12.719110377458154,3.5229120775310006,2.920913369097592]"
dtlz6,random,545,"[0.2203725598264642,0.055058360455613076,0.5604532767282516,0.975178185595691,0.005941649708264052,0.28796558901193503,0.38272907423220004,0.15396976500765658,0.554591444369045,0.07078819672487102,0.16760105002392867,0.7883132309987764]","[12.720993074004124,2.0353920214155288,3.2856500788256087]"
dtlz6,random,546,"[0.03798496640671434,0.10736652627057852,0.6106345530486746,0.21935562850204127,0.003356897378932522,0.0014183129084937018,0.5345898502976554,0.7759972987669439,0.16958195182118352,0.7590661565772883,0.11022529744558995,0.23802084941195845]","[12.752255428381462,3.0538472897909648,0.553896312354631]"
dtlz6,random,547,"[0.14890451740526045,0.09752169028178748,0.8206933993070733,0.3431585953518945,0.8387769080374493,0.2563777718822927,0.19767811915699274,0.20416540144844286,0.03997793170226083,0.0123732412906985,0.1399432919928132,0.6013127985480154]","[12.862485173866768,2.865323133557682,2.220123894242014]"
dtlz6,random,548,"[0.011493319493869447,0.23032570517486528,0.0639770891355882,0.6931558116112039,0.32079075830918413,0.23551303441985016,0.6282711482070715,0.45682359523696525,0.34880929213165046,0.7558205896538427,0.9918692591111659,0.02423357077636168]","[12.897062393695233,5.52116851749004,0.1791139551426402]"
dtlz6,random,549,"[0.26384802684827824,0.0004120300004043509,0.11651365306334194,0.6992782220330648,0.875744199102514,0.5569156395319443,0.5695187023529594,0.6065677880947614,0.9703405512175607,0.29310434616955083,0.00605180933016225,0.7487258384466114]","[12.970434811651351,1.0232094133857415,4.047381744646412]"
dtlz6,random,550,"[0.20935749090774713,0.018472352814747683,0.7358381331283637,0.049859203951459596,0.22100579905966744,0.5130202974611144,0.8062019610049007,0.5835514451164349,0.10346544743593589,0.007971350796409538,0.46589620756367034,0.9182303654798549]","[12.994542549186619,1.3889360943862807,3.1534402406569404]"
dtlz6,random,551,"[0.03437856769379721,0.011289543104286537,0.4783006414939702,0.7464580311715875,0.3585007999158125,0.07606823027777398,0.5816828826566705,0.35420747061206914,0.19603421616775685,0.2066743066615041,1.008473837771362e-6,0.5345144737686242]","[13.093412883844639,1.3152209851003878,0.5029768635458599]"
dtlz6,random,552,"[0.0032163981043242806,0.14819705355483137,0.024115009756623285,0.3009639332744706,0.21635993752246807,0.35788860432766745,0.2503932574283786,0.20592573034118877,0.3260226344829271,0.5856129582651664,0.08698332159654587,0.8858757400985164]","[13.109942244550084,3.9109036422644694,0.04887553955913076]"
dtlz6,random,553,"[0.027250851898811823,0.014480138141508503,0.6069720037939992,0.35742661557939326,0.7777477812097825,0.009462633206346105,0.9488232049877872,0.761158245604782,0.05633960926834536,0.08440184605051027,0.002083757865425473,0.33254251542846414]","[13.195875464168811,1.3768567322543772,0.4018276396955255]"
dtlz6,random,554,"[0.20254515950952523,0.010013919556942974,0.7639894100007321,0.4474098916822018,0.2954729324638209,0.4267979336407326,0.06509402129101638,0.5913253241076514,0.40691829005842806,0.5411960824958785,0.053421347782188544,0.6688634426344683]","[13.335146672278402,1.2427268189172447,3.11897728609903]"
dtlz6,random,555,"[0.016260976420651607,0.14204387036346433,0.9693605549097507,0.3830228831054442,0.0032214846469135194,0.8877698473843835,0.7855793632155665,0.25609793874456266,0.36491526697991317,0.1897812149941529,0.1588301361500679,0.5991572292750023]","[13.366807420446566,3.847607718212613,0.2512806763559492]"
dtlz6,random,556,"[0.01951436340582735,0.09528499409733215,0.5550136783761315,0.2019725888571431,0.8505892631010797,0.11236363896396317,0.5660070025206797,0.42300068092817344,0.5352134480511086,0.030193164374864967,0.01598583098922679,0.6348635019739893]","[13.403174017491754,2.9293523405089963,0.2974646297856797]"
dtlz6,random,557,"[0.11916163017179093,0.005267154008025243,0.06108752966410791,0.3126576376265029,0.16878011238499813,0.21886369649969162,0.0682789182846395,0.5090971976939064,0.6189908038070023,0.6802591497111651,0.0729355864014608,0.7343135376531347]","[13.420554775636443,1.1897441107175595,1.804369608958998]"
dtlz6,random,558,"[0.10572514627665752,0.0002996965851430611,0.16610044117153877,0.3670977015820621,0.6441836040232077,0.7238240585118405,0.03759530960166879,0.24233708030350243,0.9914989312097177,0.09916388130278753,0.0488459476450569,0.7086219456184417]","[13.557101453126428,1.0999829862097004,1.612105244327684]"
dtlz6,random,559,"[0.06941401617840293,0.00138254638367874,0.9385527552972242,0.04769213643706982,0.061534699104725976,0.31054482929515204,0.6154366211016696,0.07902043474390363,0.2508026798063451,0.4164723185482224,0.8468939323026148,0.1236606165286277]","[13.572570497545675,1.1293508939015136,1.0542370581714677]"
dtlz6,random,560,"[0.2259553389420058,0.0011532881331682843,0.8839695736516314,0.6855433146804046,0.16598664882856218,0.3545856911680568,0.9167039992386697,0.8224686683994165,0.545826694539517,0.21446962463479546,0.9545661025845664,0.5271425501136237]","[13.739036259200121,1.062994903174649,3.6113730103898143]"
dtlz6,random,561,"[0.011905133341923224,0.07512687196063816,0.10355430384263464,0.011008700969965757,0.5603158824423273,0.3125132703773734,0.8903890286792534,0.4661016182552852,0.11190876132594174,0.8286128858130013,0.7361037805407875,0.842606566173731]","[13.787273525296962,2.5841758742362835,0.18550933499684533]"
dtlz6,random,562,"[0.0077786889708945095,0.0995945032516129,0.02233354202574711,0.284910663772892,0.34768774013274406,0.7653437130227575,0.7384831391736886,0.41311305442712687,0.41624312283062903,0.31522775286208093,0.49394417620392406,0.5176425398755322]","[13.802087823921399,3.0768384485039015,0.12218261588697128]"
dtlz6,random,563,"[0.024491933652728393,0.0009010383061159866,0.16652761758811352,0.4049312563382469,0.2522265580128935,0.6446698948063035,0.8990108350062521,0.302303593672956,0.06129283885356851,0.7467450441728309,0.4467767783647423,0.19240375518994057]","[14.01966421797844,1.1265971906858223,0.38280501289019375]"
dtlz6,random,564,"[0.004855031289915712,0.008136732129095714,0.4002335617476682,0.42870860523116205,0.07483983762948931,0.29523826399194186,0.32872596712831426,0.5549710110066806,0.26602199584516983,0.39936456102972373,0.32359681465908485,0.7780822901233674]","[14.059477491257049,1.2713183632217155,0.07612771760876254]"
dtlz6,random,565,"[0.0024107022477376505,0.11591220601645502,0.8323270931242687,0.517487374602579,0.3483847212879808,0.7612265306345064,0.4700694257019763,0.3370367691041628,0.9745100513153195,0.4761225231705625,0.7303430448817052,0.9700460513057146]","[14.435258073562325,3.524812336050935,0.03978790055951855]"
dtlz6,random,566,"[0.0031336763023356307,0.027276786016945165,0.5760349376475333,0.5423361144665804,0.8752425829066429,0.8760440700775819,0.7618960419564637,0.9901971632586472,0.8370558961417016,0.19571256957679817,0.3444122693821329,0.24528906845218967]","[14.657718949936127,1.6786048544855092,0.05135210567853208]"
dtlz7,initial,0,"[0.000766455844728231,0.3893252703443746,0.4304094012056172,0.21644052119200485,0.25457114537380565,0.7141792693995703,0.7543947510738668,0.6854427501285267,0.8961523720328389,0.0704272722257212,0.9061474682553246,0.29335859121028773,0.7266269849757742,0.4584787773112967,0.6102542219488959,0.7985866073604686,0.8436286923763145,0.8867809876742887,0.41454302976596413,0.024067010775528863,0.44569598737186666,0.7219549993538281]","[0.0007493066960833535,0.4531659379108516,5.402778539102676]"
dtlz7,initial,1,"[0.01561509539077699,0.5595847477113941,0.007469311505872822,0.6383035835535936,0.4232186756558699,0.6970808979127269,0.6957264186822854,0.8977988122335603,0.15046983313753048,0.020570576151178854,0.6099579330594807,0.3278070255654223,0.030512406469234032,0.9989946725153416,0.010371950096573435,0.7203295458009883,0.3383814147827129,0.02087298053062847,0.8481898105593307,0.6855165949685833,0.7557471710327046,0.9400939052729276]","[0.018034146572363706,0.651402709094436,4.89592775477209]"
dtlz7,initial,2,"[0.026987829517675865,0.967468085007356,0.877785540108057,0.9237404839808323,0.5069145915799982,0.5649695525209973,0.18343233271998893,0.7757292977601203,0.055553244397875456,0.1807441091060078,0.13464623466942272,0.19008950541979508,0.5826731478794652,0.2989532906089468,0.5176641771982187,0.28439522040149556,0.43742664797333564,0.38459335123592264,0.19523020182159379,0.1323315945391954,0.23926971849396905,0.1678320803789507]","[0.03127279296345785,1.126310050850432,3.6708929862783757]"
